SEASON_ID,SNAPSHOT_DATE,TEAM_ID,TEAM_ABBR,PLAYER_ID,NAME,STATUS,AGE,HEIGHT,WEIGHT,BIRTH_COUNTRY,BIRTH_CITY,ROOKIE,POSITION,GAMES_PLAYED,GOALS,ASSISTS,POINTS,SOGPG,APG,GPG,PGP,DEF_WALL,PHYSICAL,HAT_TRICKS,PP_GOALS,PP_ASSISTS,PP_POINTS,SH_GOALS,SH_ASSISTS,SH_POINTS,GW_GOALS,GT_GOALS,OT_GOALS,SO_ATTEMPTS,SO_MISSES,SO_GOALS,SO_GOAL_PCT,PLUS_MINUS,SHOT_ATTEMPTS,SHOTS_ON_GOAL,SHOT_PCT,BLOCKED_SHOTS,BLOCKED_SHOTS_AGAINST,MISSED_SHOTS,HITS,HITS_RECEIVED,GIVEAWAYS,TAKEAWAYS,FACEOFFS,FACEOFF_WINS,FACEOFF_LOSSES,FACEOFF_PCT,PENALTIES,PIM,PENALTIES_DRAWN,PENALTY_MIN_DRAWN,FIGHTS,SHIFTS,EVEN_STR_SHIFTS,PP_SHIFTS,SH_SHIFTS,TIME_ON_ICE,EVENT_TOI,PP_TOI,SH_TOI,TEAM_ABBR_CANON,division,conference
2025-2026,20251109,6,PHI,18056,Rodrigo Abols,ROSTER,29.0,"6'4""",206.0,Latvia,Riga,False,C,10,0,0,0,1.1,0.0,0.0,0.0,10.1,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,24,11,0.0,4,7,6,9,8,4,3,49,32,17,65.3,1,5,2,7,1,125,76,27,22,5491,728,394,4369,PHI,Metropolitan,Eastern
2025-2026,20251109,10,PIT,5927,Noel Acciari,ROSTER,33.0,"5'10""",203.0,USA,"Johnston, RI",False,C,13,0,3,3,0.85,0.23,0.0,0.23,22.8,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,18,11,0.0,10,4,4,18,20,1,2,87,53,34,60.9,2,12,0,0,0,241,114,45,75,10088,1686,479,7651,PIT,Metropolitan,Eastern
2025-2026,20251109,30,UTA,5234,Andrew Agozzino,ASSIGNED_TO_MINORS,34.0,"5'10""",187.0,Canada,"Kleinburg, ON",False,LW,2,0,0,0,0.0,0.0,0.0,0.0,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,1,0,1,4,1,1,1,7,3,4,42.9,0,0,1,2,0,20,12,4,4,736,91,0,645,UTA,Central,Western
2025-2026,20251109,22,COL,28441,Jack Ahcan,ROSTER,28.0,"5'8""",185.0,USA,"Savage, MN",True,D,4,0,1,1,0.25,0.25,0.0,0.25,6.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,5,1,0.0,3,2,2,4,8,2,0,0,0,0,0.0,0,0,0,0,0,62,44,6,12,2806,305,163,2338,COL,Central,Western
2025-2026,20251109,3,CAR,5630,Sebastian Aho,ROSTER,28.0,"6'0""",176.0,Finland,Rauma,False,C,14,5,10,15,2.29,0.71,0.36,1.07,19.5,8.5,1,0,3,3,0,0,0,0,0,0,0,0,0,0.0,3,68,32,15.6,7,11,25,19,7,18,7,236,110,126,46.6,2,4,4,8,0,321,149,58,119,16870,3584,938,12348,CAR,Metropolitan,Eastern
2025-2026,20251109,13,OTT,12009,Michael Amadio,ROSTER,29.0,"6'1""",204.0,Canada,"Sault Ste. Marie, ON",False,RW,15,5,1,6,1.13,0.07,0.33,0.4,29.9,4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,32,17,29.4,13,5,10,24,20,13,10,5,3,2,60.0,1,2,3,6,0,323,144,82,102,13302,2288,1055,9959,OTT,Atlantic,Eastern
2025-2026,20251109,21,VAN,39762,Nils Aman,ASSIGNED_TO_MINORS,25.0,"6'2""",179.0,Sweden,Avesta,True,C,2,0,0,0,0.5,0.0,0.0,0.0,2.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0.0,1,2,0,2,1,1,0,2,1,1,50.0,0,0,0,0,0,23,19,1,3,1039,48,31,960,VAN,Pacific,Western
2025-2026,20251109,14,MTL,5513,Josh Anderson,ROSTER,31.0,"6'3""",227.0,Canada,"Burlington, ON",False,RW,15,1,2,3,1.0,0.13,0.07,0.2,25.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-5,29,15,6.7,10,4,10,22,8,7,0,7,5,2,71.4,2,4,3,6,0,284,135,81,69,13442,2186,1458,9798,MTL,Atlantic,Eastern
2025-2026,20251109,28,LAK,18073,Michael Anderson,ROSTER,26.0,"5'11""",194.0,USA,"Roseville, MN",False,D,15,1,2,3,0.6,0.13,0.07,0.2,39.4,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,31,9,11.1,23,15,7,18,29,13,2,0,0,0,0.0,1,2,5,10,0,350,203,64,84,17551,2543,921,14087,LAK,Pacific,Western
2025-2026,20251109,23,CGY,5647,Rasmus Andersson,ROSTER,29.0,"6'1""",214.0,Sweden,Malmö,False,D,16,2,3,5,2.25,0.19,0.12,0.31,37.5,34.1,0,1,1,2,0,0,0,0,0,0,1,0,0,0.0,0,84,36,5.6,25,26,22,10,27,26,3,0,0,0,0.0,8,16,8,16,0,545,240,109,198,23014,3095,1622,18297,CGY,Pacific,Western
