SEASON_ID,SNAPSHOT_DATE,TEAM_ID,TEAM_ABBR,PLAYER_ID,NAME,STATUS,AGE,HEIGHT,WEIGHT,BIRTH_COUNTRY,BIRTH_CITY,ROOKIE,POSITION,GAMES_PLAYED,GOALS,ASSISTS,POINTS,SOGPG,APG,GPG,PGP,DEF_WALL,PHYSICAL,HAT_TRICKS,PP_GOALS,PP_ASSISTS,PP_POINTS,SH_GOALS,SH_ASSISTS,SH_POINTS,GW_GOALS,GT_GOALS,OT_GOALS,SO_ATTEMPTS,SO_MISSES,SO_GOALS,SO_GOAL_PCT,PLUS_MINUS,SHOT_ATTEMPTS,SHOTS_ON_GOAL,SHOT_PCT,BLOCKED_SHOTS,BLOCKED_SHOTS_AGAINST,MISSED_SHOTS,HITS,HITS_RECEIVED,GIVEAWAYS,TAKEAWAYS,FACEOFFS,FACEOFF_WINS,FACEOFF_LOSSES,FACEOFF_PCT,PENALTIES,PIM,PENALTIES_DRAWN,PENALTY_MIN_DRAWN,FIGHTS,SHIFTS,EVEN_STR_SHIFTS,PP_SHIFTS,SH_SHIFTS,TIME_ON_ICE,EVENT_TOI,PP_TOI,SH_TOI,TEAM_ABBR_CANON,division,conference
2025-2026,20251125,6,PHI,18056,Rodrigo Abols,ROSTER,29.0,"6'4""",206.0,Latvia,Riga,False,C,16,1,0,1,1.06,0.0,0.06,0.06,12.6,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,37,17,5.9,7,7,13,17,15,6,5,93,49,44,52.7,1,5,2,7,1,209,132,49,29,9089,1430,780,6879,PHI,Metropolitan,Eastern
2025-2026,20251125,10,PIT,5927,Noel Acciari,ROSTER,33.0,"5'10""",203.0,USA,"Johnston, RI",False,C,13,0,3,3,0.85,0.23,0.0,0.23,15.7,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,18,11,0.0,10,4,4,18,20,1,2,87,53,34,60.9,2,12,0,0,0,241,114,45,75,10088,1686,479,7651,PIT,Metropolitan,Eastern
2025-2026,20251125,30,UTA,5234,Andrew Agozzino,ASSIGNED_TO_MINORS,34.0,"5'10""",187.0,Canada,"Kleinburg, ON",False,LW,2,0,0,0,0.0,0.0,0.0,0.0,2.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,1,0,1,4,1,1,1,7,3,4,42.9,0,0,1,2,0,20,12,4,4,736,91,0,645,UTA,Central,Western
2025-2026,20251125,22,COL,28441,Jack Ahcan,ASSIGNED_TO_MINORS,28.0,"5'8""",185.0,USA,"Savage, MN",True,D,6,0,1,1,0.33,0.17,0.0,0.17,5.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,8,2,0.0,4,4,2,5,8,2,0,0,0,0,0.0,0,0,0,0,0,92,63,13,16,4088,487,254,3347,COL,Central,Western
2025-2026,20251125,3,CAR,5630,Sebastian Aho,ROSTER,28.0,"6'0""",176.0,Finland,Rauma,False,C,22,8,13,21,2.68,0.59,0.36,0.95,16.1,11.6,2,1,4,5,0,1,1,1,0,1,0,0,0,0.0,4,114,59,13.6,8,22,33,24,15,30,10,357,173,184,48.5,4,8,5,10,0,506,228,95,191,26571,5250,1678,19643,CAR,Metropolitan,Eastern
2025-2026,20251125,13,OTT,12009,Michael Amadio,ROSTER,29.0,"6'1""",204.0,Canada,"Sault Ste. Marie, ON",False,RW,22,6,3,9,1.27,0.14,0.27,0.41,26.1,5.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,54,28,21.4,15,10,16,34,29,17,11,6,3,3,50.0,2,4,4,8,0,481,237,115,135,19986,3505,1720,14761,OTT,Atlantic,Eastern
2025-2026,20251125,21,VAN,39762,Nils Aman,ASSIGNED_TO_MINORS,25.0,"6'2""",179.0,Sweden,Avesta,True,C,2,0,0,0,0.5,0.0,0.0,0.0,1.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0.0,1,2,0,2,1,1,0,2,1,1,50.0,0,0,0,0,0,23,19,1,3,1039,48,31,960,VAN,Pacific,Western
2025-2026,20251125,14,MTL,5513,Josh Anderson,ROSTER,31.0,"6'3""",227.0,Canada,"Burlington, ON",False,RW,21,5,3,8,1.05,0.14,0.24,0.38,27.6,20.3,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,-8,43,22,22.7,15,8,13,38,12,8,1,11,9,2,81.8,7,14,9,18,0,393,187,104,107,18912,3298,1698,13916,MTL,Atlantic,Eastern
2025-2026,20251125,28,LAK,18073,Michael Anderson,ROSTER,26.0,"5'11""",194.0,USA,"Roseville, MN",False,D,23,1,4,5,0.52,0.17,0.04,0.22,40.5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,44,12,8.3,34,23,9,27,41,15,3,0,0,0,0.0,2,4,6,12,0,547,320,112,116,27010,3802,1926,21282,LAK,Pacific,Western
2025-2026,20251125,23,CGY,5647,Rasmus Andersson,ROSTER,29.0,"6'1""",214.0,Sweden,Malmö,False,D,24,5,11,16,2.25,0.46,0.21,0.67,42.1,29.0,1,1,3,4,0,0,0,0,0,0,2,0,0,0.0,4,121,54,9.3,42,37,30,12,39,40,4,0,0,0,0.0,10,20,10,20,0,816,354,182,285,35153,5202,2432,27519,CGY,Pacific,Western
2025-2026,20251125,6,PHI,38011,Emil Andrae,ROSTER,23.0,"5'8""",181.0,Sweden,Västervik,True,D,11,0,3,3,1.0,0.27,0.0,0.27,9.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,22,11,0.0,5,8,3,12,27,6,2,0,0,0,0.0,2,4,0,0,0,230,176,19,35,10013,848,189,9024,PHI,Metropolitan,Eastern
2025-2026,20251125,16,DET,5763,Mason Appleton,ROSTER,29.0,"6'2""",193.0,USA,"Green Bay, WI",False,C,23,3,5,8,1.13,0.22,0.13,0.35,20.5,19.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-4,43,26,11.5,12,7,10,26,19,14,0,6,2,4,33.3,3,22,3,6,0,436,224,63,152,19017,2625,778,15614,DET,Atlantic,Eastern
2025-2026,20251125,28,LAK,5505,Joel Armia,ROSTER,32.0,"6'4""",218.0,Finland,Pori,False,RW,23,5,6,11,1.17,0.26,0.22,0.48,16.8,17.4,1,0,0,0,2,0,2,0,0,0,1,0,0,0.0,4,59,27,18.5,10,17,15,21,19,16,6,8,3,5,37.5,6,12,2,4,0,424,191,123,115,19011,3584,2165,13262,LAK,Pacific,Western
2025-2026,20251125,11,BOS,5538,Viktor Arvidsson,ROSTER,32.0,"5'9""",180.0,Sweden,Skellefteå,False,LW,20,6,4,10,2.6,0.2,0.3,0.5,12.8,8.7,2,1,1,2,0,0,0,2,0,0,0,0,0,0.0,1,101,52,11.5,11,25,24,8,32,17,5,9,6,3,66.7,3,6,7,14,0,358,182,94,89,17451,3707,857,12887,BOS,Atlantic,Eastern
2025-2026,20251125,11,BOS,15191,Jonathan Aspirot,ROSTER,26.0,"6'0""",209.0,Canada,"Mascouche, QC",False,D,11,0,0,0,0.64,0.0,0.0,0.0,24.9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,18,7,0.0,17,7,4,26,23,15,1,0,0,0,0.0,3,6,0,0,0,233,153,42,38,9950,1422,763,7765,BOS,Atlantic,Eastern
2025-2026,20251125,19,CBJ,12287,Zach Aston-Reese,ROSTER,31.0,"6'0""",204.0,USA,"Staten Island, NY",False,LW,14,0,3,3,0.79,0.21,0.0,0.21,19.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,18,11,0.0,6,0,7,38,11,7,1,14,2,12,14.3,2,4,3,6,0,210,113,40,54,8776,1349,501,6791,CBJ,Metropolitan,Eastern
