SEASON_ID,SNAPSHOT_DATE,TEAM_ID,TEAM_ABBR,PLAYER_ID,NAME,STATUS,AGE,HEIGHT,WEIGHT,BIRTH_COUNTRY,BIRTH_CITY,ROOKIE,POSITION,GAMES_PLAYED,GOALS,ASSISTS,POINTS,SOGPG,APG,GPG,PGP,DEF_WALL,PHYSICAL,HAT_TRICKS,PP_GOALS,PP_ASSISTS,PP_POINTS,SH_GOALS,SH_ASSISTS,SH_POINTS,GW_GOALS,GT_GOALS,OT_GOALS,SO_ATTEMPTS,SO_MISSES,SO_GOALS,SO_GOAL_PCT,PLUS_MINUS,SHOT_ATTEMPTS,SHOTS_ON_GOAL,SHOT_PCT,BLOCKED_SHOTS,BLOCKED_SHOTS_AGAINST,MISSED_SHOTS,HITS,HITS_RECEIVED,GIVEAWAYS,TAKEAWAYS,FACEOFFS,FACEOFF_WINS,FACEOFF_LOSSES,FACEOFF_PCT,PENALTIES,PIM,PENALTIES_DRAWN,PENALTY_MIN_DRAWN,FIGHTS,SHIFTS,EVEN_STR_SHIFTS,PP_SHIFTS,SH_SHIFTS,TIME_ON_ICE,EVENT_TOI,PP_TOI,SH_TOI,TEAM_ABBR_CANON,division,conference
2025-2026,20251104,6,PHI,18056,Rodrigo Abols,ROSTER,29.0,"6'4""",206.0,Latvia,Riga,False,C,8,0,0,0,1.25,0.0,0.0,0.0,9.9,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,20,10,0.0,3,5,5,8,7,2,2,37,27,10,73.0,1,5,2,7,1,100,63,19,18,4386,615,334,3437,PHI,Metropolitan,Eastern
2025-2026,20251104,10,PIT,5927,Noel Acciari,ROSTER,33.0,"5'10""",203.0,USA,"Johnston, RI",False,C,13,0,3,3,0.85,0.23,0.0,0.23,27.6,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,18,11,0.0,10,4,4,18,20,1,2,87,53,34,60.9,2,12,0,0,0,241,114,45,75,10088,1686,479,7651,PIT,Metropolitan,Eastern
2025-2026,20251104,30,UTA,5234,Andrew Agozzino,ASSIGNED_TO_MINORS,34.0,"5'10""",187.0,Canada,"Kleinburg, ON",False,LW,2,0,0,0,0.0,0.0,0.0,0.0,4.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,1,0,1,4,1,1,1,7,3,4,42.9,0,0,1,2,0,20,12,4,4,736,91,0,645,UTA,Central,Western
2025-2026,20251104,22,COL,28441,Jack Ahcan,ASSIGNED_TO_MINORS,28.0,"5'8""",185.0,USA,"Savage, MN",True,D,2,0,1,1,0.0,0.5,0.0,0.5,5.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0.0,2,0,2,3,8,2,0,0,0,0,0.0,0,0,0,0,0,34,24,1,9,1517,86,62,1369,COL,Central,Western
2025-2026,20251104,3,CAR,5630,Sebastian Aho,ROSTER,28.0,"6'0""",176.0,Finland,Rauma,False,C,11,4,7,11,2.09,0.64,0.36,1.0,18.5,10.6,1,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,54,23,17.4,4,10,21,19,5,17,5,191,92,99,48.2,2,4,3,6,0,252,111,42,103,13219,2812,837,9570,CAR,Metropolitan,Eastern
2025-2026,20251104,13,OTT,12009,Michael Amadio,ROSTER,29.0,"6'1""",204.0,Canada,"Sault Ste. Marie, ON",False,RW,13,3,1,4,1.0,0.08,0.23,0.31,30.9,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,27,13,23.1,12,4,10,18,19,11,8,4,2,2,50.0,1,2,3,6,0,275,120,65,93,11553,1972,889,8692,OTT,Atlantic,Eastern
2025-2026,20251104,21,VAN,39762,Nils Aman,ASSIGNED_TO_MINORS,25.0,"6'2""",179.0,Sweden,Avesta,True,C,2,0,0,0,0.5,0.0,0.0,0.0,2.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,0.0,1,2,0,2,1,1,0,2,1,1,50.0,0,0,0,0,0,23,19,1,3,1039,48,31,960,VAN,Pacific,Western
2025-2026,20251104,14,MTL,5513,Josh Anderson,ROSTER,31.0,"6'3""",227.0,Canada,"Burlington, ON",False,RW,12,1,1,2,1.17,0.08,0.08,0.17,20.5,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,25,14,7.1,6,3,8,17,6,6,0,7,5,2,71.4,2,4,3,6,0,225,111,65,50,10628,1738,1061,7829,MTL,Atlantic,Eastern
2025-2026,20251104,28,LAK,18073,Michael Anderson,ROSTER,26.0,"5'11""",194.0,USA,"Roseville, MN",False,D,13,1,0,1,0.62,0.0,0.08,0.08,42.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,27,8,12.5,20,12,7,16,26,12,2,0,0,0,0.0,1,2,2,4,0,304,177,60,68,15320,2222,887,12211,LAK,Pacific,Western
2025-2026,20251104,23,CGY,5647,Rasmus Andersson,ROSTER,29.0,"6'1""",214.0,Sweden,Malmö,False,D,14,2,2,4,2.5,0.14,0.14,0.29,38.1,31.8,0,1,1,2,0,0,0,0,0,0,1,0,0,0.0,0,81,35,5.7,20,25,21,9,25,21,3,0,0,0,0.0,6,12,6,12,0,481,214,97,172,20098,2727,1336,16035,CGY,Pacific,Western
2025-2026,20251104,6,PHI,38011,Emil Andrae,ASSIGNED_TO_MINORS,23.0,"5'8""",181.0,Sweden,Västervik,True,D,2,0,0,0,0.5,0.0,0.0,0.0,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,0.0,0,1,0,1,8,1,1,0,0,0,0.0,0,0,0,0,0,35,28,3,4,1528,143,40,1345,PHI,Metropolitan,Eastern
2025-2026,20251104,16,DET,5763,Mason Appleton,ROSTER,29.0,"6'2""",193.0,USA,"Green Bay, WI",False,C,13,3,3,6,1.0,0.23,0.23,0.46,20.6,20.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-1,21,13,23.1,8,2,6,12,9,8,0,5,2,3,40.0,2,12,1,2,0,255,134,40,84,11371,1458,441,9472,DET,Atlantic,Eastern
2025-2026,20251104,28,LAK,5505,Joel Armia,ROSTER,32.0,"6'4""",218.0,Finland,Pori,False,RW,13,2,4,6,1.31,0.31,0.15,0.46,21.9,21.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,37,17,11.8,8,10,10,14,10,8,4,5,3,2,60.0,4,8,1,2,0,251,111,70,72,11156,1793,1481,7882,LAK,Pacific,Western
2025-2026,20251104,11,BOS,5538,Viktor Arvidsson,ROSTER,32.0,"5'9""",180.0,Sweden,Skellefteå,False,LW,14,3,3,6,2.21,0.21,0.21,0.43,14.8,15.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2,63,31,9.7,6,14,18,8,25,10,4,5,3,2,60.0,3,6,6,12,0,248,128,61,63,11815,2249,494,9072,BOS,Atlantic,Eastern
2025-2026,20251104,11,BOS,15191,Jonathan Aspirot,ROSTER,26.0,"6'0""",209.0,Canada,"Mascouche, QC",False,D,3,0,0,0,0.0,0.0,0.0,0.0,12.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0.0,6,2,1,5,8,4,0,0,0,0,0.0,0,0,0,0,0,59,38,16,5,2643,422,263,1958,BOS,Atlantic,Eastern
2025-2026,20251104,19,CBJ,12287,Zach Aston-Reese,ROSTER,31.0,"6'0""",204.0,USA,"Staten Island, NY",False,C,9,0,3,3,1.0,0.33,0.0,0.33,23.3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,12,9,0.0,5,0,3,24,6,5,1,12,1,11,8.3,1,2,2,4,0,138,74,27,34,5491,995,267,4094,CBJ,Metropolitan,Eastern
